community_area,year,primary_type,count
42,2010,PUBLIC PEACE VIOLATION,99
42,2010,ROBBERY,242
42,2010,SEX OFFENSE,27
42,2010,STALKING,2
42,2010,THEFT,782
42,2010,WEAPONS VIOLATION,101
42,2011,ARSON,6
42,2011,ASSAULT,376
42,2011,BATTERY,1126
42,2011,BURGLARY,407
42,2011,CRIM SEXUAL ASSAULT,26
42,2011,CRIMINAL DAMAGE,545
42,2011,CRIMINAL TRESPASS,216
42,2011,DECEPTIVE PRACTICE,120
42,2011,GAMBLING,18
42,2011,HOMICIDE,14
42,2011,INTERFERENCE WITH PUBLIC OFFICER,24
42,2011,KIDNAPPING,8
42,2011,LIQUOR LAW VIOLATION,1
42,2011,MOTOR VEHICLE THEFT,237
42,2011,NARCOTICS,871
42,2011,OBSCENITY,2
42,2011,OFFENSE INVOLVING CHILDREN,52
42,2011,OTHER OFFENSE,387
42,2011,PROSTITUTION,18
42,2011,PUBLIC PEACE VIOLATION,71
42,2011,ROBBERY,216
42,2011,SEX OFFENSE,24
42,2011,STALKING,1
42,2011,THEFT,827
42,2011,WEAPONS VIOLATION,116
42,2012,ARSON,5
42,2012,ASSAULT,393
42,2012,BATTERY,1106
42,2012,BURGLARY,335
42,2012,CRIM SEXUAL ASSAULT,13
42,2012,CRIMINAL DAMAGE,566
42,2012,CRIMINAL TRESPASS,223
42,2012,DECEPTIVE PRACTICE,122
42,2012,GAMBLING,19
42,2012,HOMICIDE,20
42,2012,INTERFERENCE WITH PUBLIC OFFICER,25
42,2012,INTIMIDATION,4
42,2012,LIQUOR LAW VIOLATION,6
42,2012,MOTOR VEHICLE THEFT,144
42,2012,NARCOTICS,778
42,2012,OBSCENITY,1
42,2012,OFFENSE INVOLVING CHILDREN,42
42,2012,OTHER OFFENSE,293
42,2012,PROSTITUTION,53
42,2012,PUBLIC PEACE VIOLATION,86
42,2012,ROBBERY,220
42,2012,SEX OFFENSE,13
42,2012,STALKING,1
42,2012,THEFT,837
42,2012,WEAPONS VIOLATION,101
42,2013,ARSON,6
42,2013,ASSAULT,329
42,2013,BATTERY,994
42,2013,BURGLARY,312
42,2013,CRIM SEXUAL ASSAULT,23
42,2013,CRIMINAL DAMAGE,450
42,2013,CRIMINAL TRESPASS,154
42,2013,DECEPTIVE PRACTICE,128
42,2013,GAMBLING,25
42,2013,HOMICIDE,8
42,2013,INTERFERENCE WITH PUBLIC OFFICER,23
42,2013,INTIMIDATION,2
42,2013,KIDNAPPING,8
42,2013,LIQUOR LAW VIOLATION,3
42,2013,MOTOR VEHICLE THEFT,115
42,2013,NARCOTICS,550
42,2013,OFFENSE INVOLVING CHILDREN,42
42,2013,OTHER OFFENSE,385
42,2013,PROSTITUTION,27
42,2013,PUBLIC PEACE VIOLATION,68
42,2013,ROBBERY,225
42,2013,SEX OFFENSE,11
42,2013,STALKING,6
42,2013,THEFT,779
42,2013,WEAPONS VIOLATION,78
42,2014,ARSON,5
42,2014,ASSAULT,313
42,2014,BATTERY,879
42,2014,BURGLARY,272
42,2014,CONCEALED CARRY LICENSE VIOLATION,1
42,2014,CRIM SEXUAL ASSAULT,20
42,2014,CRIMINAL DAMAGE,403
42,2014,CRIMINAL TRESPASS,120
42,2014,DECEPTIVE PRACTICE,182
42,2014,GAMBLING,11
42,2014,HOMICIDE,4
42,2014,INTERFERENCE WITH PUBLIC OFFICER,36
42,2014,INTIMIDATION,2
42,2014,KIDNAPPING,4
42,2014,LIQUOR LAW VIOLATION,2
42,2014,MOTOR VEHICLE THEFT,98
42,2014,NARCOTICS,409
42,2014,OBSCENITY,1
42,2014,OFFENSE INVOLVING CHILDREN,33
42,2014,OTHER OFFENSE,392
42,2014,PROSTITUTION,37
42,2014,PUBLIC PEACE VIOLATION,77
42,2014,ROBBERY,176
42,2014,SEX OFFENSE,18
42,2014,THEFT,631
42,2014,WEAPONS VIOLATION,67
42,2015,ARSON,8
42,2015,ASSAULT,274
42,2015,BATTERY,813
42,2015,BURGLARY,281
42,2015,CRIM SEXUAL ASSAULT,12
42,2015,CRIMINAL DAMAGE,443
42,2015,CRIMINAL TRESPASS,86
42,2015,DECEPTIVE PRACTICE,157
42,2015,GAMBLING,4
42,2015,HOMICIDE,8
42,2015,INTERFERENCE WITH PUBLIC OFFICER,28
42,2015,INTIMIDATION,1
42,2015,KIDNAPPING,3
42,2015,MOTOR VEHICLE THEFT,118
42,2015,NARCOTICS,254
42,2015,OFFENSE INVOLVING CHILDREN,38
42,2015,OTHER OFFENSE,335
42,2015,PROSTITUTION,8
42,2015,PUBLIC PEACE VIOLATION,48
42,2015,ROBBERY,171
42,2015,SEX OFFENSE,15
42,2015,THEFT,565
42,2015,WEAPONS VIOLATION,84
42,2016,ARSON,3
42,2016,ASSAULT,290
42,2016,BATTERY,808
42,2016,BURGLARY,299
42,2016,CRIM SEXUAL ASSAULT,20
42,2016,CRIMINAL DAMAGE,409
42,2016,CRIMINAL TRESPASS,93
42,2016,DECEPTIVE PRACTICE,176
42,2016,GAMBLING,3
42,2016,HOMICIDE,9
42,2016,HUMAN TRAFFICKING,1
42,2016,INTERFERENCE WITH PUBLIC OFFICER,20
42,2016,INTIMIDATION,1
42,2016,KIDNAPPING,5
42,2016,MOTOR VEHICLE THEFT,129
42,2016,NARCOTICS,145
42,2016,OFFENSE INVOLVING CHILDREN,38
42,2016,OTHER OFFENSE,295
42,2016,PROSTITUTION,2
42,2016,PUBLIC PEACE VIOLATION,30
42,2016,ROBBERY,196
42,2016,SEX OFFENSE,19
42,2016,STALKING,3
42,2016,THEFT,575
42,2016,WEAPONS VIOLATION,49
42,2017,ARSON,4
42,2017,ASSAULT,342
42,2017,BATTERY,856
42,2017,BURGLARY,318
42,2017,CRIM SEXUAL ASSAULT,20
42,2017,CRIMINAL DAMAGE,497
42,2017,CRIMINAL TRESPASS,82
42,2017,DECEPTIVE PRACTICE,160
42,2017,HOMICIDE,14
42,2017,INTERFERENCE WITH PUBLIC OFFICER,31
42,2017,INTIMIDATION,2
42,2017,KIDNAPPING,4
42,2017,LIQUOR LAW VIOLATION,1
42,2017,MOTOR VEHICLE THEFT,121
42,2017,NARCOTICS,121
42,2017,OBSCENITY,1
42,2017,OFFENSE INVOLVING CHILDREN,44
42,2017,OTHER OFFENSE,304
42,2017,PROSTITUTION,1
42,2017,PUBLIC PEACE VIOLATION,26
42,2017,ROBBERY,206
42,2017,SEX OFFENSE,10
42,2017,STALKING,3
42,2017,THEFT,598
42,2017,WEAPONS VIOLATION,76
42,2018,ARSON,6
42,2018,ASSAULT,313
42,2018,BATTERY,787
42,2018,BURGLARY,176
42,2018,CONCEALED CARRY LICENSE VIOLATION,3
42,2018,CRIM SEXUAL ASSAULT,30
42,2018,CRIMINAL DAMAGE,431
42,2018,CRIMINAL TRESPASS,95
42,2018,DECEPTIVE PRACTICE,170
42,2018,GAMBLING,5
42,2018,HOMICIDE,11
42,2018,INTERFERENCE WITH PUBLIC OFFICER,28
42,2018,INTIMIDATION,9
42,2018,KIDNAPPING,6
42,2018,LIQUOR LAW VIOLATION,6
42,2018,MOTOR VEHICLE THEFT,104
42,2018,NARCOTICS,168
42,2018,NON-CRIMINAL,1
42,2018,OBSCENITY,1
42,2018,OFFENSE INVOLVING CHILDREN,46
42,2018,OTHER OFFENSE,291
42,2018,PUBLIC PEACE VIOLATION,15
42,2018,ROBBERY,127
42,2018,SEX OFFENSE,11
42,2018,STALKING,7
42,2018,THEFT,546
42,2018,WEAPONS VIOLATION,81
43,2010,ARSON,11
43,2010,ASSAULT,796
43,2010,BATTERY,2520
43,2010,BURGLARY,1220
43,2010,CRIM SEXUAL ASSAULT,56
43,2010,CRIMINAL DAMAGE,1359
43,2010,CRIMINAL TRESPASS,319
43,2010,DECEPTIVE PRACTICE,371
43,2010,GAMBLING,29
43,2010,HOMICIDE,16
43,2010,INTERFERENCE WITH PUBLIC OFFICER,29
43,2010,INTIMIDATION,1
43,2010,KIDNAPPING,4
43,2010,LIQUOR LAW VIOLATION,5
43,2010,MOTOR VEHICLE THEFT,535
43,2010,NARCOTICS,1284
43,2010,OFFENSE INVOLVING CHILDREN,97
43,2010,OTHER OFFENSE,938
43,2010,PROSTITUTION,56
43,2010,PUBLIC PEACE VIOLATION,93
43,2010,ROBBERY,501
43,2010,SEX OFFENSE,24
43,2010,STALKING,5
43,2010,THEFT,1910
43,2010,WEAPONS VIOLATION,145
43,2011,ARSON,13
43,2011,ASSAULT,755
43,2011,BATTERY,2542
43,2011,BURGLARY,1468
43,2011,CRIM SEXUAL ASSAULT,61
43,2011,CRIMINAL DAMAGE,1156
43,2011,CRIMINAL TRESPASS,239
43,2011,DECEPTIVE PRACTICE,319
43,2011,GAMBLING,20
43,2011,HOMICIDE,16
43,2011,INTERFERENCE WITH PUBLIC OFFICER,16
43,2011,INTIMIDATION,2
43,2011,KIDNAPPING,6
43,2011,LIQUOR LAW VIOLATION,2
43,2011,MOTOR VEHICLE THEFT,627
43,2011,NARCOTICS,1189
43,2011,OFFENSE INVOLVING CHILDREN,87
43,2011,OTHER OFFENSE,799
43,2011,PROSTITUTION,52
43,2011,PUBLIC PEACE VIOLATION,66
43,2011,ROBBERY,584
43,2011,SEX OFFENSE,26
43,2011,STALKING,3
43,2011,THEFT,1908
43,2011,WEAPONS VIOLATION,135
43,2012,ARSON,14
43,2012,ASSAULT,796
43,2012,BATTERY,2402
43,2012,BURGLARY,1238
43,2012,CRIM SEXUAL ASSAULT,46
43,2012,CRIMINAL DAMAGE,1304
43,2012,CRIMINAL TRESPASS,256
43,2012,DECEPTIVE PRACTICE,328
43,2012,GAMBLING,29
43,2012,HOMICIDE,19
43,2012,INTERFERENCE WITH PUBLIC OFFICER,39
43,2012,INTIMIDATION,3
43,2012,KIDNAPPING,6
43,2012,LIQUOR LAW VIOLATION,6
43,2012,MOTOR VEHICLE THEFT,397
43,2012,NARCOTICS,1145
43,2012,OFFENSE INVOLVING CHILDREN,70
43,2012,OTHER OFFENSE,676
43,2012,PROSTITUTION,88
43,2012,PUBLIC PEACE VIOLATION,72
43,2012,ROBBERY,605
43,2012,SEX OFFENSE,29
43,2012,STALKING,1
43,2012,THEFT,1906
43,2012,WEAPONS VIOLATION,144
43,2013,ARSON,11
43,2013,ASSAULT,714
43,2013,BATTERY,2192
43,2013,BURGLARY,1045
43,2013,CRIM SEXUAL ASSAULT,43
43,2013,CRIMINAL DAMAGE,1267
43,2013,CRIMINAL TRESPASS,215
43,2013,DECEPTIVE PRACTICE,336
43,2013,GAMBLING,15
43,2013,HOMICIDE,26
43,2013,INTERFERENCE WITH PUBLIC OFFICER,34
43,2013,INTIMIDATION,3
43,2013,KIDNAPPING,5
43,2013,LIQUOR LAW VIOLATION,4
43,2013,MOTOR VEHICLE THEFT,340
43,2013,NARCOTICS,945
43,2013,NON-CRIMINAL,1
43,2013,OBSCENITY,1
43,2013,OFFENSE INVOLVING CHILDREN,89
43,2013,OTHER OFFENSE,738
43,2013,PROSTITUTION,46
43,2013,PUBLIC PEACE VIOLATION,71
43,2013,ROBBERY,452
43,2013,SEX OFFENSE,23
43,2013,STALKING,5
43,2013,THEFT,1836
43,2013,WEAPONS VIOLATION,136
43,2014,ARSON,12
43,2014,ASSAULT,651
43,2014,BATTERY,2024
43,2014,BURGLARY,689
43,2014,CONCEALED CARRY LICENSE VIOLATION,1
43,2014,CRIM SEXUAL ASSAULT,56
43,2014,CRIMINAL DAMAGE,993
43,2014,CRIMINAL TRESPASS,247
43,2014,DECEPTIVE PRACTICE,424
43,2014,GAMBLING,13
43,2014,HOMICIDE,15
43,2014,INTERFERENCE WITH PUBLIC OFFICER,42
43,2014,INTIMIDATION,2
43,2014,KIDNAPPING,5
43,2014,LIQUOR LAW VIOLATION,6
43,2014,MOTOR VEHICLE THEFT,277
43,2014,NARCOTICS,846
43,2014,OFFENSE INVOLVING CHILDREN,86
43,2014,OTHER OFFENSE,751
43,2014,PROSTITUTION,26
43,2014,PUBLIC PEACE VIOLATION,80
43,2014,ROBBERY,380
43,2014,SEX OFFENSE,30
43,2014,STALKING,4
43,2014,THEFT,1504
43,2014,WEAPONS VIOLATION,125
43,2015,ARSON,9
43,2015,ASSAULT,653
43,2015,BATTERY,2059
43,2015,BURGLARY,745
43,2015,CRIM SEXUAL ASSAULT,46
43,2015,CRIMINAL DAMAGE,1026
43,2015,CRIMINAL TRESPASS,183
43,2015,DECEPTIVE PRACTICE,467
43,2015,GAMBLING,4
43,2015,HOMICIDE,18
43,2015,HUMAN TRAFFICKING,1
43,2015,INTERFERENCE WITH PUBLIC OFFICER,59
43,2015,INTIMIDATION,3
43,2015,KIDNAPPING,7
43,2015,LIQUOR LAW VIOLATION,1
43,2015,MOTOR VEHICLE THEFT,267
43,2015,NARCOTICS,655
43,2015,OBSCENITY,3
43,2015,OFFENSE INVOLVING CHILDREN,90
43,2015,OTHER OFFENSE,745
43,2015,PROSTITUTION,25
43,2015,PUBLIC PEACE VIOLATION,75
43,2015,ROBBERY,342
43,2015,SEX OFFENSE,28
43,2015,STALKING,6
43,2015,THEFT,1476
43,2015,WEAPONS VIOLATION,108
43,2016,ARSON,7
43,2016,ASSAULT,744
43,2016,BATTERY,1990
43,2016,BURGLARY,584
43,2016,CRIM SEXUAL ASSAULT,48
43,2016,CRIMINAL DAMAGE,971
43,2016,CRIMINAL TRESPASS,168
43,2016,DECEPTIVE PRACTICE,418
43,2016,GAMBLING,6
43,2016,HOMICIDE,23
43,2016,INTERFERENCE WITH PUBLIC OFFICER,37
43,2016,INTIMIDATION,3
43,2016,KIDNAPPING,2
43,2016,LIQUOR LAW VIOLATION,1
43,2016,MOTOR VEHICLE THEFT,305
43,2016,NARCOTICS,264
43,2016,NON - CRIMINAL,1
43,2016,OBSCENITY,1
43,2016,OFFENSE INVOLVING CHILDREN,66
43,2016,OTHER OFFENSE,645
43,2016,PROSTITUTION,5
43,2016,PUBLIC PEACE VIOLATION,39
43,2016,ROBBERY,461
43,2016,SEX OFFENSE,25
43,2016,STALKING,2
43,2016,THEFT,1266
43,2016,WEAPONS VIOLATION,111
43,2017,ARSON,10
43,2017,ASSAULT,781
43,2017,BATTERY,2156
43,2017,BURGLARY,566
43,2017,CONCEALED CARRY LICENSE VIOLATION,2
43,2017,CRIM SEXUAL ASSAULT,58
43,2017,CRIMINAL DAMAGE,985
43,2017,CRIMINAL TRESPASS,197
43,2017,DECEPTIVE PRACTICE,481
43,2017,GAMBLING,2
43,2017,HOMICIDE,33
43,2017,INTERFERENCE WITH PUBLIC OFFICER,43
43,2017,INTIMIDATION,4
43,2017,KIDNAPPING,7
43,2017,LIQUOR LAW VIOLATION,5
43,2017,MOTOR VEHICLE THEFT,317
43,2017,NARCOTICS,237
43,2017,OBSCENITY,5
43,2017,OFFENSE INVOLVING CHILDREN,88
43,2017,OTHER OFFENSE,654
43,2017,PROSTITUTION,7
43,2017,PUBLIC PEACE VIOLATION,28
43,2017,ROBBERY,466
43,2017,SEX OFFENSE,24
43,2017,STALKING,9
43,2017,THEFT,1338
43,2017,WEAPONS VIOLATION,174
43,2018,ARSON,7
43,2018,ASSAULT,797
43,2018,BATTERY,2025
43,2018,BURGLARY,510
43,2018,CONCEALED CARRY LICENSE VIOLATION,2
43,2018,CRIM SEXUAL ASSAULT,52
43,2018,CRIMINAL DAMAGE,1049
43,2018,CRIMINAL TRESPASS,210
43,2018,DECEPTIVE PRACTICE,446
43,2018,GAMBLING,8
43,2018,HOMICIDE,25
43,2018,INTERFERENCE WITH PUBLIC OFFICER,55
43,2018,INTIMIDATION,4
43,2018,KIDNAPPING,5
43,2018,LIQUOR LAW VIOLATION,3
43,2018,MOTOR VEHICLE THEFT,293
43,2018,NARCOTICS,334
43,2018,OBSCENITY,6
43,2018,OFFENSE INVOLVING CHILDREN,84
43,2018,OTHER OFFENSE,698
43,2018,PROSTITUTION,4
43,2018,PUBLIC PEACE VIOLATION,38
43,2018,ROBBERY,296
43,2018,SEX OFFENSE,32
43,2018,STALKING,10
43,2018,THEFT,1484
43,2018,WEAPONS VIOLATION,178
44,2010,ARSON,8
44,2010,ASSAULT,512
44,2010,BATTERY,1409
44,2010,BURGLARY,560
44,2010,CRIM SEXUAL ASSAULT,27
44,2010,CRIMINAL DAMAGE,687
44,2010,CRIMINAL TRESPASS,161
44,2010,DECEPTIVE PRACTICE,276
44,2010,GAMBLING,15
44,2010,HOMICIDE,13
44,2010,INTERFERENCE WITH PUBLIC OFFICER,15
44,2010,INTIMIDATION,3
44,2010,KIDNAPPING,6
44,2010,LIQUOR LAW VIOLATION,5
44,2010,MOTOR VEHICLE THEFT,505
44,2010,NARCOTICS,783
44,2010,OFFENSE INVOLVING CHILDREN,48
44,2010,OTHER OFFENSE,437
44,2010,PROSTITUTION,33
44,2010,PUBLIC PEACE VIOLATION,44
44,2010,ROBBERY,443
44,2010,SEX OFFENSE,17
44,2010,STALKING,11
44,2010,THEFT,1422
44,2010,WEAPONS VIOLATION,73
44,2011,ARSON,7
44,2011,ASSAULT,445
44,2011,BATTERY,1253
44,2011,BURGLARY,599
44,2011,CRIM SEXUAL ASSAULT,41
44,2011,CRIMINAL DAMAGE,639
44,2011,CRIMINAL TRESPASS,151
44,2011,DECEPTIVE PRACTICE,299
44,2011,GAMBLING,7
44,2011,HOMICIDE,17
44,2011,INTERFERENCE WITH PUBLIC OFFICER,17
44,2011,INTIMIDATION,3
44,2011,KIDNAPPING,6
44,2011,LIQUOR LAW VIOLATION,8
44,2011,MOTOR VEHICLE THEFT,498
44,2011,NARCOTICS,706
44,2011,OBSCENITY,1
44,2011,OFFENSE INVOLVING CHILDREN,46
44,2011,OTHER OFFENSE,416
44,2011,PROSTITUTION,35
44,2011,PUBLIC PEACE VIOLATION,37
44,2011,ROBBERY,420
44,2011,SEX OFFENSE,16
44,2011,STALKING,7
44,2011,THEFT,1544
44,2011,WEAPONS VIOLATION,87
44,2012,ARSON,8
44,2012,ASSAULT,455
44,2012,BATTERY,1297
44,2012,BURGLARY,420
44,2012,CRIM SEXUAL ASSAULT,41
44,2012,CRIMINAL DAMAGE,717
44,2012,CRIMINAL TRESPASS,161
44,2012,DECEPTIVE PRACTICE,388
44,2012,GAMBLING,7
44,2012,HOMICIDE,15
44,2012,INTERFERENCE WITH PUBLIC OFFICER,35
44,2012,INTIMIDATION,6
44,2012,KIDNAPPING,5
44,2012,LIQUOR LAW VIOLATION,2
44,2012,MOTOR VEHICLE THEFT,332
44,2012,NARCOTICS,675
44,2012,OBSCENITY,1
44,2012,OFFENSE INVOLVING CHILDREN,54
44,2012,OTHER OFFENSE,339
44,2012,PROSTITUTION,14
44,2012,PUBLIC INDECENCY,1
44,2012,PUBLIC PEACE VIOLATION,48
44,2012,ROBBERY,473
44,2012,SEX OFFENSE,10
44,2012,STALKING,4
44,2012,THEFT,1616
44,2012,WEAPONS VIOLATION,117
44,2013,ARSON,7
44,2013,ASSAULT,466
44,2013,BATTERY,1330
44,2013,BURGLARY,461
44,2013,CRIM SEXUAL ASSAULT,29
44,2013,CRIMINAL DAMAGE,643
44,2013,CRIMINAL TRESPASS,148
44,2013,DECEPTIVE PRACTICE,442
44,2013,GAMBLING,3
44,2013,HOMICIDE,13
44,2013,INTERFERENCE WITH PUBLIC OFFICER,34
44,2013,INTIMIDATION,1
44,2013,KIDNAPPING,2
44,2013,LIQUOR LAW VIOLATION,4
44,2013,MOTOR VEHICLE THEFT,284
44,2013,NARCOTICS,663
44,2013,OFFENSE INVOLVING CHILDREN,46
44,2013,OTHER OFFENSE,358
44,2013,PROSTITUTION,29
44,2013,PUBLIC INDECENCY,1
44,2013,PUBLIC PEACE VIOLATION,41
44,2013,ROBBERY,410
44,2013,SEX OFFENSE,11
44,2013,STALKING,4
44,2013,THEFT,1636
44,2013,WEAPONS VIOLATION,91
44,2014,ARSON,5
44,2014,ASSAULT,404
44,2014,BATTERY,1177
44,2014,BURGLARY,383
44,2014,CRIM SEXUAL ASSAULT,29
44,2014,CRIMINAL DAMAGE,613
44,2014,CRIMINAL TRESPASS,152
44,2014,DECEPTIVE PRACTICE,401
44,2014,GAMBLING,8
44,2014,HOMICIDE,14
44,2014,INTERFERENCE WITH PUBLIC OFFICER,30
44,2014,INTIMIDATION,1
44,2014,KIDNAPPING,7
44,2014,LIQUOR LAW VIOLATION,5
44,2014,MOTOR VEHICLE THEFT,216
44,2014,NARCOTICS,489
44,2014,OFFENSE INVOLVING CHILDREN,47
44,2014,OTHER NARCOTIC VIOLATION,1
44,2014,OTHER OFFENSE,322
44,2014,PROSTITUTION,6
44,2014,PUBLIC PEACE VIOLATION,50
44,2014,ROBBERY,288
44,2014,SEX OFFENSE,8
44,2014,STALKING,5
44,2014,THEFT,1513
44,2014,WEAPONS VIOLATION,102
44,2015,ARSON,6
44,2015,ASSAULT,444
44,2015,BATTERY,1280
44,2015,BURGLARY,357
44,2015,CONCEALED CARRY LICENSE VIOLATION,1
44,2015,CRIM SEXUAL ASSAULT,19
44,2015,CRIMINAL DAMAGE,568
44,2015,CRIMINAL TRESPASS,113
44,2015,DECEPTIVE PRACTICE,376
44,2015,GAMBLING,2
44,2015,HOMICIDE,23
44,2015,INTERFERENCE WITH PUBLIC OFFICER,26
44,2015,INTIMIDATION,1
44,2015,KIDNAPPING,7
44,2015,LIQUOR LAW VIOLATION,1
44,2015,MOTOR VEHICLE THEFT,170
44,2015,NARCOTICS,395
44,2015,OBSCENITY,1
44,2015,OFFENSE INVOLVING CHILDREN,43
44,2015,OTHER OFFENSE,408
44,2015,PROSTITUTION,22
44,2015,PUBLIC PEACE VIOLATION,47
44,2015,ROBBERY,276
44,2015,SEX OFFENSE,15
44,2015,STALKING,4
44,2015,THEFT,1335
44,2015,WEAPONS VIOLATION,104
44,2016,ARSON,11
44,2016,ASSAULT,471
44,2016,BATTERY,1338
44,2016,BURGLARY,382
44,2016,CONCEALED CARRY LICENSE VIOLATION,2
44,2016,CRIM SEXUAL ASSAULT,22
44,2016,CRIMINAL DAMAGE,712
44,2016,CRIMINAL TRESPASS,146
44,2016,DECEPTIVE PRACTICE,375
44,2016,GAMBLING,2
44,2016,HOMICIDE,19
44,2016,INTERFERENCE WITH PUBLIC OFFICER,27
44,2016,KIDNAPPING,11
44,2016,MOTOR VEHICLE THEFT,237
44,2016,NARCOTICS,237
44,2016,OFFENSE INVOLVING CHILDREN,56
44,2016,OTHER OFFENSE,416
44,2016,PUBLIC PEACE VIOLATION,27
44,2016,ROBBERY,320
44,2016,SEX OFFENSE,13
44,2016,STALKING,7
44,2016,THEFT,1357
44,2016,WEAPONS VIOLATION,65
44,2017,ARSON,7
44,2017,ASSAULT,540
44,2017,BATTERY,1284
44,2017,BURGLARY,320
44,2017,CRIM SEXUAL ASSAULT,39
44,2017,CRIMINAL DAMAGE,681
44,2017,CRIMINAL TRESPASS,219
44,2017,DECEPTIVE PRACTICE,393
44,2017,GAMBLING,2
44,2017,HOMICIDE,14
44,2017,HUMAN TRAFFICKING,1
44,2017,INTERFERENCE WITH PUBLIC OFFICER,23
44,2017,INTIMIDATION,4
44,2017,KIDNAPPING,3
44,2017,LIQUOR LAW VIOLATION,1
44,2017,MOTOR VEHICLE THEFT,233
44,2017,NARCOTICS,180
44,2017,NON-CRIMINAL,1
44,2017,OBSCENITY,2
44,2017,OFFENSE INVOLVING CHILDREN,60
44,2017,OTHER OFFENSE,456
44,2017,PUBLIC PEACE VIOLATION,30
44,2017,ROBBERY,296
44,2017,SEX OFFENSE,13
44,2017,STALKING,9
44,2017,THEFT,1485
44,2017,WEAPONS VIOLATION,111
44,2018,ARSON,8
44,2018,ASSAULT,560
44,2018,BATTERY,1344
44,2018,BURGLARY,258
44,2018,CONCEALED CARRY LICENSE VIOLATION,3
44,2018,CRIM SEXUAL ASSAULT,36
44,2018,CRIMINAL DAMAGE,703
44,2018,CRIMINAL TRESPASS,173
44,2018,DECEPTIVE PRACTICE,374
44,2018,GAMBLING,6
44,2018,HOMICIDE,15
44,2018,INTERFERENCE WITH PUBLIC OFFICER,27
44,2018,INTIMIDATION,1
44,2018,MOTOR VEHICLE THEFT,187
44,2018,NARCOTICS,267
44,2018,NON-CRIMINAL,1
44,2018,OBSCENITY,1
44,2018,OFFENSE INVOLVING CHILDREN,50
44,2018,OTHER OFFENSE,443
44,2018,PUBLIC INDECENCY,1
44,2018,PUBLIC PEACE VIOLATION,26
44,2018,ROBBERY,243
44,2018,SEX OFFENSE,17
44,2018,STALKING,7
44,2018,THEFT,1582
44,2018,WEAPONS VIOLATION,170
45,2010,ARSON,4
45,2010,ASSAULT,126
45,2010,BATTERY,359
45,2010,BURGLARY,200
45,2010,CRIM SEXUAL ASSAULT,6
45,2010,CRIMINAL DAMAGE,211
45,2010,CRIMINAL TRESPASS,23
45,2010,DECEPTIVE PRACTICE,71
45,2010,GAMBLING,1
45,2010,HOMICIDE,7
45,2010,INTERFERENCE WITH PUBLIC OFFICER,2
45,2010,INTIMIDATION,1
45,2010,KIDNAPPING,2
45,2010,MOTOR VEHICLE THEFT,96
45,2010,NARCOTICS,92
45,2010,OBSCENITY,1
45,2010,OFFENSE INVOLVING CHILDREN,12
45,2010,OTHER OFFENSE,99
45,2010,PROSTITUTION,1
45,2010,PUBLIC INDECENCY,1
45,2010,PUBLIC PEACE VIOLATION,18
45,2010,ROBBERY,97
45,2010,SEX OFFENSE,4
45,2010,STALKING,1
45,2010,THEFT,371
45,2010,WEAPONS VIOLATION,25
45,2011,ASSAULT,152
45,2011,BATTERY,347
45,2011,BURGLARY,159
45,2011,CRIM SEXUAL ASSAULT,9
45,2011,CRIMINAL DAMAGE,189
45,2011,CRIMINAL TRESPASS,36
45,2011,DECEPTIVE PRACTICE,71
45,2011,GAMBLING,1
45,2011,HOMICIDE,3
45,2011,INTERFERENCE WITH PUBLIC OFFICER,1
45,2011,INTIMIDATION,2
45,2011,KIDNAPPING,2
45,2011,MOTOR VEHICLE THEFT,118
45,2011,NARCOTICS,76
45,2011,OFFENSE INVOLVING CHILDREN,13
45,2011,OTHER OFFENSE,119
45,2011,PUBLIC PEACE VIOLATION,19
45,2011,ROBBERY,136
45,2011,SEX OFFENSE,5
45,2011,STALKING,2
45,2011,THEFT,478
45,2011,WEAPONS VIOLATION,20
45,2012,ARSON,1
45,2012,ASSAULT,130
45,2012,BATTERY,340
45,2012,BURGLARY,131
45,2012,CRIM SEXUAL ASSAULT,8
45,2012,CRIMINAL DAMAGE,192
45,2012,CRIMINAL TRESPASS,20
45,2012,DECEPTIVE PRACTICE,78
45,2012,GAMBLING,3
45,2012,INTERFERENCE WITH PUBLIC OFFICER,1
45,2012,KIDNAPPING,2
45,2012,LIQUOR LAW VIOLATION,2
45,2012,MOTOR VEHICLE THEFT,89
45,2012,NARCOTICS,80
45,2012,OFFENSE INVOLVING CHILDREN,9
45,2012,OTHER OFFENSE,102
45,2012,PUBLIC PEACE VIOLATION,19
45,2012,ROBBERY,115
45,2012,SEX OFFENSE,5
45,2012,STALKING,1
45,2012,THEFT,453
45,2012,WEAPONS VIOLATION,24
45,2013,ASSAULT,128
45,2013,BATTERY,294
45,2013,BURGLARY,126
45,2013,CRIM SEXUAL ASSAULT,7
45,2013,CRIMINAL DAMAGE,176
45,2013,CRIMINAL TRESPASS,24
45,2013,DECEPTIVE PRACTICE,72
45,2013,GAMBLING,4
45,2013,HOMICIDE,5
45,2013,INTERFERENCE WITH PUBLIC OFFICER,3
45,2013,INTIMIDATION,1
45,2013,LIQUOR LAW VIOLATION,1
45,2013,MOTOR VEHICLE THEFT,76
45,2013,NARCOTICS,91
45,2013,OFFENSE INVOLVING CHILDREN,12
45,2013,OTHER OFFENSE,109
45,2013,PROSTITUTION,2
45,2013,PUBLIC PEACE VIOLATION,21
45,2013,ROBBERY,81
